Iteration,Walker_Type,Walker_ID,Step,x0,x1
19,turtle,2,4,1,1
19,turtle,3,4,3,1
19,turtle,4,4,3,1
19,rabbit,5,4,1,1
19,turtle,0,5,2,1
19,turtle,1,5,1,0
19,turtle,2,5,0,1
19,turtle,3,5,3,2
19,turtle,4,5,3,2
19,rabbit,5,5,3,1
19,turtle,0,6,3,1
19,turtle,1,6,2,0
19,turtle,2,6,1,1
19,turtle,3,6,2,2
19,turtle,4,6,2,2
19,rabbit,5,6,3,3
19,turtle,0,7,2,1
19,turtle,1,7,1,0
19,turtle,2,7,2,1
19,turtle,3,7,3,2
19,turtle,4,7,3,2
19,rabbit,5,7,1,3
19,turtle,0,8,1,1
19,turtle,1,8,2,0
19,turtle,2,8,1,1
19,turtle,3,8,3,3
19,turtle,4,8,2,2
20,turtle,0,1,2,1
20,turtle,1,1,0,1
20,turtle,2,1,2,1
20,turtle,3,1,1,0
20,turtle,4,1,1,0
20,rabbit,5,1,3,1
20,turtle,0,2,1,1
20,turtle,1,2,1,1
20,turtle,2,2,1,1
20,turtle,3,2,2,0
20,turtle,4,2,0,0
20,rabbit,5,2,3,3
20,turtle,0,3,1,0
20,turtle,1,3,0,1
20,turtle,2,3,0,1
20,turtle,3,3,1,0
20,turtle,4,3,1,0
20,rabbit,5,3,1,3
20,turtle,0,4,0,0
20,turtle,1,4,1,1
20,turtle,2,4,0,2
20,turtle,3,4,1,1
20,turtle,4,4,1,1
21,turtle,0,1,2,1
21,turtle,1,1,2,1
21,turtle,2,1,1,0
21,turtle,3,1,2,1
21,turtle,4,1,2,1
21,rabbit,5,1,3,1
21,turtle,0,2,2,2
21,turtle,1,2,2,2
21,turtle,2,2,2,0
21,turtle,3,2,1,1
21,turtle,4,2,2,2
21,rabbit,5,2,3,3
21,turtle,0,3,3,2
21,turtle,1,3,3,2
21,turtle,2,3,1,0
21,turtle,3,3,1,0
21,turtle,4,3,2,3
21,rabbit,5,3,1,3
21,turtle,0,4,3,1
21,turtle,1,4,2,2
21,turtle,2,4,1,1
21,turtle,3,4,1,1
21,turtle,4,4,2,2
22,turtle,0,1,1,0
22,turtle,1,1,0,1
22,turtle,2,1,0,1
22,turtle,3,1,1,0
22,turtle,4,1,0,1
22,rabbit,5,1,3,1
22,turtle,0,2,0,0
22,turtle,1,2,1,1
22,turtle,2,2,0,0
22,turtle,3,2,0,0
22,turtle,4,2,0,0
22,rabbit,5,2,3,3
22,turtle,0,3,0,1
22,turtle,1,3,0,1
22,turtle,2,3,0,1
22,turtle,3,3,1,0
22,turtle,4,3,0,1
22,rabbit,5,3,1,3
22,turtle,0,4,0,0
22,turtle,1,4,0,2
22,turtle,2,4,0,0
22,turtle,3,4,2,0
22,turtle,4,4,0,0
23,turtle,0,1,2,1
23,turtle,1,1,1,0
23,turtle,2,1,0,1
23,turtle,3,1,2,1
23,turtle,4,1,0,1
23,rabbit,5,1,3,1
23,turtle,0,2,2,2
23,turtle,1,2,1,1
23,turtle,2,2,0,0
23,turtle,3,2,1,1
23,turtle,4,2,1,1
23,rabbit,5,2,3,3
23,turtle,0,3,2,1
23,turtle,1,3,1,0
23,turtle,2,3,1,0
23,turtle,3,3,1,0
23,turtle,4,3,2,1
23,rabbit,5,3,3,1
23,turtle,0,4,2,2
23,turtle,1,4,2,0
23,turtle,2,4,2,0
23,turtle,3,4,2,0
23,turtle,4,4,2,2
23,rabbit,5,4,3,3
23,turtle,0,5,2,3
23,turtle,1,5,1,0
23,turtle,2,5,1,0
23,turtle,3,5,1,0
23,turtle,4,5,1,2
23,rabbit,5,5,3,1
23,turtle,0,6,1,3
23,turtle,1,6,2,0
23,turtle,2,6,1,1
23,turtle,3,6,1,1
23,turtle,4,6,2,2
23,rabbit,5,6,1,1
24,turtle,0,1,2,1
24,turtle,1,1,2,1
24,turtle,2,1,0,1
24,turtle,3,1,2,1
24,turtle,4,1,2,1
24,rabbit,5,1,3,1
24,turtle,0,2,1,1
24,turtle,1,2,3,1
24,turtle,2,2,1,1
24,turtle,3,2,3,1
24,turtle,4,2,2,2
24,rabbit,5,2,1,1
24,turtle,0,3,2,1
24,turtle,1,3,3,2
24,turtle,2,3,1,0
24,turtle,3,3,2,1
24,turtle,4,3,2,1
24,rabbit,5,3,3,1
24,turtle,0,4,3,1
24,turtle,1,4,3,3
24,turtle,2,4,0,0
24,turtle,3,4,1,1
24,turtle,4,4,2,2
24,rabbit,5,4,3,3
24,turtle,0,5,3,2
24,turtle,1,5,2,3
24,turtle,2,5,0,1
24,turtle,3,5,1,0
24,turtle,4,5,2,1
24,rabbit,5,5,3,1
24,turtle,0,6,3,1
24,turtle,1,6,1,3
24,turtle,2,6,0,2
24,turtle,3,6,0,0
24,turtle,4,6,1,1
24,rabbit,5,6,3,3
24,turtle,0,7,2,1
25,turtle,0,1,2,1
25,turtle,1,1,0,1
25,turtle,2,1,0,1
25,turtle,3,1,2,1
25,turtle,4,1,1,0
25,rabbit,5,1,3,1
25,turtle,0,2,2,2
25,turtle,1,2,1,1
25,turtle,2,2,0,0
25,turtle,3,2,1,1
25,turtle,4,2,2,0
25,rabbit,5,2,3,3
25,turtle,0,3,1,2
25,turtle,1,3,0,1
25,turtle,2,3,1,0
25,turtle,3,3,2,1
25,turtle,4,3,1,0
25,rabbit,5,3,3,1
25,turtle,0,4,1,3
25,turtle,1,4,0,0
25,turtle,2,4,0,0
25,turtle,3,4,1,1
25,turtle,4,4,0,0
25,rabbit,5,4,3,3
26,turtle,0,1,1,0
26,turtle,1,1,0,1
26,turtle,2,1,0,1
26,turtle,3,1,2,1
26,turtle,4,1,0,1
26,rabbit,5,1,3,1
26,turtle,0,2,1,1
26,turtle,1,2,1,1
26,turtle,2,2,1,1
26,turtle,3,2,3,1
26,turtle,4,2,0,2
26,rabbit,5,2,3,3
26,turtle,0,3,2,1
26,turtle,1,3,1,0
26,turtle,2,3,2,1
26,turtle,3,3,2,1
26,turtle,4,3,0,1
26,rabbit,5,3,3,1
26,turtle,0,4,2,2
26,turtle,1,4,0,0
26,turtle,2,4,2,2
26,turtle,3,4,3,1
26,turtle,4,4,1,1
26,rabbit,5,4,3,3
26,turtle,0,5,2,3
26,turtle,1,5,1,0
26,turtle,2,5,2,3
26,turtle,3,5,2,1
26,turtle,4,5,0,1
26,rabbit,5,5,1,3
26,turtle,0,6,2,2
26,turtle,1,6,2,0
26,turtle,2,6,1,3
26,turtle,3,6,2,2
26,turtle,4,6,1,1
27,turtle,0,1,1,0
27,turtle,1,1,0,1
27,turtle,2,1,2,1
27,turtle,3,1,2,1
27,turtle,4,1,0,1
27,rabbit,5,1,3,1
27,turtle,0,2,1,1
27,turtle,1,2,0,0
27,turtle,2,2,1,1
27,turtle,3,2,3,1
27,turtle,4,2,1,1
27,rabbit,5,2,3,3
27,turtle,0,3,2,1
27,turtle,1,3,0,1
27,turtle,2,3,1,0
27,turtle,3,3,3,2
27,turtle,4,3,1,0
27,rabbit,5,3,1,3
27,turtle,0,4,2,2
27,turtle,1,4,0,0
27,turtle,2,4,2,0
27,turtle,3,4,2,2
27,turtle,4,4,2,0
28,turtle,0,1,1,0
28,turtle,1,1,0,1
28,turtle,2,1,2,1
28,turtle,3,1,2,1
28,turtle,4,1,1,0
28,rabbit,5,1,3,1
28,turtle,0,2,1,1
28,turtle,1,2,0,2
28,turtle,2,2,1,1
28,turtle,3,2,3,1
28,turtle,4,2,2,0
28,rabbit,5,2,3,3
28,turtle,0,3,0,1
28,turtle,1,3,0,1
28,turtle,2,3,1,0
28,turtle,3,3,2,1
28,turtle,4,3,1,0
28,rabbit,5,3,1,3
28,turtle,0,4,1,1
28,turtle,1,4,0,0
28,turtle,2,4,2,0
28,turtle,3,4,1,1
28,turtle,4,4,1,1
29,turtle,0,1,1,0
29,turtle,1,1,1,0
29,turtle,2,1,1,0
29,turtle,3,1,1,0
29,turtle,4,1,2,1
29,rabbit,5,1,3,1
29,turtle,0,2,1,1
29,turtle,1,2,2,0
29,turtle,2,2,1,1
29,turtle,3,2,1,1
29,turtle,4,2,3,1
29,rabbit,5,2,1,1
29,turtle,0,3,1,0
29,turtle,1,3,1,0
29,turtle,2,3,1,0
29,turtle,3,3,0,1
29,turtle,4,3,3,2
29,rabbit,5,3,3,1
29,turtle,0,4,2,0
29,turtle,1,4,2,0
29,turtle,2,4,0,0
29,turtle,3,4,0,2
29,turtle,4,4,3,1
29,rabbit,5,4,3,3
29,turtle,0,5,1,0
29,turtle,1,5,1,0
29,turtle,2,5,0,1
29,turtle,3,5,0,1
29,turtle,4,5,2,1
29,rabbit,5,5,3,1
29,turtle,0,6,0,0
29,turtle,1,6,2,0
29,turtle,2,6,0,0
29,turtle,3,6,0,2
29,turtle,4,6,1,1
29,rabbit,5,6,1,1
29,turtle,0,7,0,1
29,turtle,1,7,1,0
29,turtle,2,7,0,1
29,turtle,3,7,0,1
29,turtle,4,7,0,1
29,rabbit,5,7,3,1
29,turtle,0,8,0,2
29,turtle,1,8,0,0
29,turtle,2,8,0,0
29,turtle,3,8,0,0
29,turtle,4,8,0,2
29,rabbit,5,8,1,1
29,turtle,0,9,0,1
29,turtle,1,9,0,1
29,turtle,2,9,0,1
29,turtle,3,9,0,1
29,turtle,4,9,0,1
29,rabbit,5,9,3,1
29,turtle,0,10,0,0
29,turtle,1,10,0,0
29,turtle,2,10,1,1
29,turtle,3,10,0,0
29,turtle,4,10,1,1
29,rabbit,5,10,3,3
29,turtle,0,11,0,1
29,turtle,1,11,1,0
29,turtle,2,11,0,1
29,turtle,3,11,0,1
29,turtle,4,11,2,1
29,rabbit,5,11,3,1
29,turtle,0,12,1,1
29,turtle,1,12,0,0
29,turtle,2,12,0,2
29,turtle,3,12,0,2
29,turtle,4,12,2,2
29,rabbit,5,12,1,1
29,turtle,0,13,1,0
29,turtle,1,13,1,0
29,turtle,2,13,0,1
29,turtle,3,13,0,1
29,turtle,4,13,2,1
29,rabbit,5,13,3,1
29,turtle,0,14,1,1
29,turtle,1,14,1,1
29,turtle,2,14,1,1
29,turtle,3,14,1,1
29,turtle,4,14,1,1
29,rabbit,5,14,3,3
29,turtle,0,15,2,1
29,turtle,1,15,2,1
29,turtle,2,15,2,1
29,turtle,3,15,0,1
29,turtle,4,15,0,1
29,rabbit,5,15,3,1
29,turtle,0,16,2,2
29,turtle,1,16,2,2
29,turtle,2,16,3,1
29,turtle,3,16,0,2
29,turtle,4,16,0,2
29,rabbit,5,16,1,1
29,turtle,0,17,2,1
29,turtle,1,17,2,3
29,turtle,2,17,3,2
29,turtle,3,17,0,1
29,turtle,4,17,0,1
29,rabbit,5,17,3,1
29,turtle,0,18,2,2
29,turtle,1,18,3,3
29,turtle,2,18,3,1
29,turtle,3,18,1,1
29,turtle,4,18,0,0
29,rabbit,5,18,1,1
29,turtle,0,19,2,1
29,turtle,1,19,3,2
29,turtle,2,19,2,1
29,turtle,3,19,2,1
29,turtle,4,19,1,0
29,rabbit,5,19,3,1
29,turtle,0,20,3,1
29,turtle,1,20,2,2
29,turtle,2,20,3,1
29,turtle,3,20,3,1
29,turtle,4,20,0,0
29,rabbit,5,20,1,1
29,turtle,0,21,3,2
29,turtle,1,21,2,1
29,turtle,2,21,3,2
29,turtle,3,21,3,2
29,turtle,4,21,1,0
29,rabbit,5,21,3,1
29,turtle,0,22,3,3
29,turtle,1,22,2,2
29,turtle,2,22,3,1
29,turtle,3,22,3,3
29,turtle,4,22,0,0
29,rabbit,5,22,3,3
29,turtle,0,23,3,2
29,turtle,1,23,2,1
29,turtle,2,23,2,1
29,turtle,3,23,2,3
29,turtle,4,23,0,1
29,rabbit,5,23,3,1
29,turtle,0,24,2,2
29,turtle,1,24,2,2
29,turtle,2,24,2,2
29,turtle,3,24,3,3
29,turtle,4,24,0,2
29,rabbit,5,24,3,3
29,turtle,0,25,2,3
29,turtle,1,25,1,2
29,turtle,2,25,3,2
29,turtle,3,25,3,2
29,turtle,4,25,0,1
29,rabbit,5,25,3,1
29,turtle,0,26,3,3
29,turtle,1,26,1,3
29,turtle,2,26,2,2
29,turtle,3,26,2,2
29,turtle,4,26,1,1
29,rabbit,5,26,3,3
29,turtle,0,27,3,2
30,turtle,0,1,2,1
30,turtle,1,1,0,1
30,turtle,2,1,0,1
30,turtle,3,1,2,1
30,turtle,4,1,0,1
30,rabbit,5,1,3,1
30,turtle,0,2,1,1
30,turtle,1,2,1,1
30,turtle,2,2,1,1
30,turtle,3,2,1,1
30,turtle,4,2,0,0
30,rabbit,5,2,1,1
30,turtle,0,3,2,1
30,turtle,1,3,1,0
30,turtle,2,3,1,0
30,turtle,3,3,2,1
30,turtle,4,3,0,1
30,rabbit,5,3,3,1
30,turtle,0,4,1,1
30,turtle,1,4,1,1
30,turtle,2,4,2,0
30,turtle,3,4,1,1
30,turtle,4,4,1,1
30,rabbit,5,4,1,1
30,turtle,0,5,1,0
30,turtle,1,5,0,1
30,turtle,2,5,1,0
30,turtle,3,5,1,0
30,turtle,4,5,0,1
30,rabbit,5,5,3,1
30,turtle,0,6,1,1
30,turtle,1,6,0,2
30,turtle,2,6,0,0
30,turtle,3,6,2,0
30,turtle,4,6,0,0
30,rabbit,5,6,1,1
30,turtle,0,7,0,1
30,turtle,1,7,0,1
30,turtle,2,7,0,1
30,turtle,3,7,1,0
30,turtle,4,7,0,1
30,rabbit,5,7,3,1
30,turtle,0,8,1,1
30,turtle,1,8,0,2
30,turtle,2,8,0,0
30,turtle,3,8,0,0
30,turtle,4,8,0,2
30,rabbit,5,8,3,3
30,turtle,0,9,2,1
30,turtle,1,9,0,1
30,turtle,2,9,1,0
30,turtle,3,9,0,1
30,turtle,4,9,0,1
30,rabbit,5,9,3,1
30,turtle,0,10,1,1
30,turtle,1,10,0,2
30,turtle,2,10,0,0
30,turtle,3,10,0,0
30,turtle,4,10,0,0
30,rabbit,5,10,3,3
30,turtle,0,11,1,0
30,turtle,1,11,0,1
30,turtle,2,11,1,0
30,turtle,3,11,0,1
30,turtle,4,11,1,0
30,rabbit,5,11,3,1
30,turtle,0,12,1,1
30,turtle,1,12,0,0
30,turtle,2,12,2,0
30,turtle,3,12,0,2
30,turtle,4,12,2,0
30,rabbit,5,12,3,3
30,turtle,0,13,2,1
30,turtle,1,13,0,1
30,turtle,2,13,1,0
30,turtle,3,13,0,1
30,turtle,4,13,1,0
30,rabbit,5,13,3,1
30,turtle,0,14,3,1
30,turtle,1,14,0,2
30,turtle,2,14,0,0
30,turtle,3,14,0,2
30,turtle,4,14,1,1
30,rabbit,5,14,3,3
30,turtle,0,15,2,1
30,turtle,1,15,0,1
30,turtle,2,15,1,0
30,turtle,3,15,0,1
30,turtle,4,15,0,1
30,rabbit,5,15,1,3
30,turtle,0,16,1,1
30,turtle,1,16,0,2
30,turtle,2,16,2,0
30,turtle,3,16,0,0
30,turtle,4,16,0,0
31,turtle,0,1,1,0
31,turtle,1,1,1,0
31,turtle,2,1,2,1
31,turtle,3,1,2,1
31,turtle,4,1,0,1
31,rabbit,5,1,3,1
31,turtle,0,2,2,0
31,turtle,1,2,2,0
31,turtle,2,2,1,1
31,turtle,3,2,1,1
31,turtle,4,2,0,2
31,rabbit,5,2,1,1
31,turtle,0,3,1,0
31,turtle,1,3,1,0
31,turtle,2,3,1,0
31,turtle,3,3,1,0
31,turtle,4,3,0,1
31,rabbit,5,3,3,1
31,turtle,0,4,2,0
31,turtle,1,4,2,0
31,turtle,2,4,1,1
31,turtle,3,4,0,0
31,turtle,4,4,0,0
31,rabbit,5,4,1,1
31,turtle,0,5,1,0
31,turtle,1,5,1,0
31,turtle,2,5,1,0
31,turtle,3,5,0,1
31,turtle,4,5,1,0
31,rabbit,5,5,3,1
31,turtle,0,6,2,0
31,turtle,1,6,1,1
31,turtle,2,6,1,1
31,turtle,3,6,0,2
31,turtle,4,6,1,1
31,rabbit,5,6,3,3
31,turtle,0,7,1,0
31,turtle,1,7,0,1
31,turtle,2,7,1,0
31,turtle,3,7,0,1
31,turtle,4,7,1,0
31,rabbit,5,7,3,1
31,turtle,0,8,0,0
31,turtle,1,8,1,1
31,turtle,2,8,1,1
31,turtle,3,8,1,1
31,turtle,4,8,0,0
31,rabbit,5,8,3,3
31,turtle,0,9,1,0
31,turtle,1,9,2,1
31,turtle,2,9,0,1
31,turtle,3,9,0,1
31,turtle,4,9,0,1
31,rabbit,5,9,1,3
31,turtle,0,10,0,0
31,turtle,1,10,3,1
31,turtle,2,10,1,1
31,turtle,3,10,1,1
31,turtle,4,10,0,2
32,turtle,0,1,2,1
32,turtle,1,1,1,0
32,turtle,2,1,1,0
32,turtle,3,1,2,1
32,turtle,4,1,2,1
32,rabbit,5,1,3,1
32,turtle,0,2,2,2
32,turtle,1,2,2,0
32,turtle,2,2,2,0
32,turtle,3,2,2,2
32,turtle,4,2,3,1
32,rabbit,5,2,3,3
32,turtle,0,3,2,3
32,turtle,1,3,1,0
32,turtle,2,3,1,0
32,turtle,3,3,2,1
32,turtle,4,3,2,1
32,rabbit,5,3,3,1
32,turtle,0,4,1,3
32,turtle,1,4,1,1
32,turtle,2,4,0,0
32,turtle,3,4,1,1
32,turtle,4,4,1,1
32,rabbit,5,4,1,1
33,turtle,0,1,2,1
33,turtle,1,1,2,1
33,turtle,2,1,2,1
33,turtle,3,1,2,1
33,turtle,4,1,1,0
33,rabbit,5,1,3,1
33,turtle,0,2,3,1
33,turtle,1,2,1,1
33,turtle,2,2,2,2
33,turtle,3,2,1,1
33,turtle,4,2,1,1
33,rabbit,5,2,1,1
33,turtle,0,3,2,1
33,turtle,1,3,2,1
33,turtle,2,3,2,3
33,turtle,3,3,0,1
33,turtle,4,3,2,1
33,rabbit,5,3,3,1
33,turtle,0,4,3,1
33,turtle,1,4,3,1
33,turtle,2,4,3,3
33,turtle,3,4,0,0
33,turtle,4,4,3,1
33,rabbit,5,4,1,1
33,turtle,0,5,3,2
33,turtle,1,5,2,1
33,turtle,2,5,3,2
33,turtle,3,5,0,1
33,turtle,4,5,3,2
33,rabbit,5,5,3,1
33,turtle,0,6,3,3
33,turtle,1,6,3,1
33,turtle,2,6,3,3
33,turtle,3,6,0,0
33,turtle,4,6,3,3
33,rabbit,5,6,1,1
33,turtle,0,7,3,2
33,turtle,1,7,3,2
33,turtle,2,7,3,2
33,turtle,3,7,1,0
33,turtle,4,7,2,3
33,rabbit,5,7,3,1
33,turtle,0,8,3,1
33,turtle,1,8,2,2
33,turtle,2,8,2,2
33,turtle,3,8,0,0
33,turtle,4,8,3,3
33,rabbit,5,8,1,1
33,turtle,0,9,3,2
33,turtle,1,9,3,2
33,turtle,2,9,1,2
33,turtle,3,9,1,0
33,turtle,4,9,2,3
33,rabbit,5,9,3,1
33,turtle,0,10,3,3
33,turtle,1,10,3,3
33,turtle,2,10,2,2
33,turtle,3,10,0,0
33,turtle,4,10,2,2
33,rabbit,5,10,3,3
33,turtle,0,11,2,3
33,turtle,1,11,2,3
33,turtle,2,11,2,1
33,turtle,3,11,0,1
33,turtle,4,11,2,1
33,rabbit,5,11,1,3
33,turtle,0,12,3,3
33,turtle,1,12,1,3
33,turtle,2,12,3,1
33,turtle,3,12,0,0
33,turtle,4,12,3,1
34,turtle,0,1,0,1
34,turtle,1,1,2,1
34,turtle,2,1,0,1
34,turtle,3,1,2,1
34,turtle,4,1,1,0
34,rabbit,5,1,3,1
34,turtle,0,2,1,1
34,turtle,1,2,2,2
34,turtle,2,2,0,0
34,turtle,3,2,3,1
34,turtle,4,2,0,0
34,rabbit,5,2,3,3
34,turtle,0,3,0,1
34,turtle,1,3,2,1
34,turtle,2,3,1,0
34,turtle,3,3,2,1
34,turtle,4,3,1,0
34,rabbit,5,3,1,3
34,turtle,0,4,1,1
34,turtle,1,4,2,2
34,turtle,2,4,2,0
34,turtle,3,4,3,1
34,turtle,4,4,2,0
35,turtle,0,1,1,0
35,turtle,1,1,1,0
35,turtle,2,1,0,1
35,turtle,3,1,2,1
35,turtle,4,1,1,0
35,rabbit,5,1,3,1
35,turtle,0,2,1,1
35,turtle,1,2,2,0
35,turtle,2,2,1,1
35,turtle,3,2,1,1
35,turtle,4,2,2,0
35,rabbit,5,2,3,3
35,turtle,0,3,1,0
35,turtle,1,3,1,0
35,turtle,2,3,0,1
35,turtle,3,3,0,1
35,turtle,4,3,1,0
35,rabbit,5,3,3,1
35,turtle,0,4,0,0
35,turtle,1,4,0,0
35,turtle,2,4,1,1
35,turtle,3,4,1,1
35,turtle,4,4,1,1
35,rabbit,5,4,1,1
35,turtle,0,5,0,1
35,turtle,1,5,0,1
35,turtle,2,5,1,0
35,turtle,3,5,2,1
35,turtle,4,5,1,0
35,rabbit,5,5,3,1
35,turtle,0,6,0,2
35,turtle,1,6,1,1
35,turtle,2,6,1,1
35,turtle,3,6,3,1
35,turtle,4,6,0,0
35,rabbit,5,6,1,1
35,turtle,0,7,0,1
35,turtle,1,7,1,0
35,turtle,2,7,2,1
35,turtle,3,7,3,2
35,turtle,4,7,1,0
35,rabbit,5,7,3,1
35,turtle,0,8,0,0
35,turtle,1,8,2,0
35,turtle,2,8,1,1
35,turtle,3,8,2,2
35,turtle,4,8,2,0
35,rabbit,5,8,3,3
35,turtle,0,9,0,1
35,turtle,1,9,1,0
35,turtle,2,9,0,1
35,turtle,3,9,2,3
35,turtle,4,9,1,0
35,rabbit,5,9,1,3
35,turtle,0,10,0,2
35,turtle,1,10,0,0
35,turtle,2,10,0,2
35,turtle,3,10,2,2
35,turtle,4,10,1,1
36,turtle,0,1,0,1
36,turtle,1,1,1,0
36,turtle,2,1,1,0
36,turtle,3,1,2,1
36,turtle,4,1,2,1
36,rabbit,5,1,3,1
36,turtle,0,2,0,0
36,turtle,1,2,1,1
36,turtle,2,2,1,1
36,turtle,3,2,2,2
36,turtle,4,2,3,1
36,rabbit,5,2,3,3
36,turtle,0,3,1,0
36,turtle,1,3,2,1
36,turtle,2,3,0,1
36,turtle,3,3,1,2
36,turtle,4,3,2,1
36,rabbit,5,3,1,3
36,turtle,0,4,0,0
36,turtle,1,4,3,1
36,turtle,2,4,0,2
36,turtle,3,4,1,3
36,turtle,4,4,2,2
37,turtle,0,1,2,1
37,turtle,1,1,2,1
37,turtle,2,1,1,0
37,turtle,3,1,0,1
37,turtle,4,1,2,1
37,rabbit,5,1,3,1
37,turtle,0,2,1,1
37,turtle,1,2,2,2
37,turtle,2,2,2,0
37,turtle,3,2,0,0
37,turtle,4,2,3,1
37,rabbit,5,2,3,3
37,turtle,0,3,1,0
37,turtle,1,3,2,1
37,turtle,2,3,1,0
37,turtle,3,3,1,0
37,turtle,4,3,3,2
37,rabbit,5,3,3,1
37,turtle,0,4,0,0
37,turtle,1,4,1,1
37,turtle,2,4,0,0
37,turtle,3,4,1,1
37,turtle,4,4,2,2
37,rabbit,5,4,1,1
37,turtle,0,5,1,0
37,turtle,1,5,2,1
37,turtle,2,5,1,0
37,turtle,3,5,0,1
37,turtle,4,5,2,1
37,rabbit,5,5,3,1
37,turtle,0,6,1,1
37,turtle,1,6,3,1
37,turtle,2,6,2,0
37,turtle,3,6,1,1
37,turtle,4,6,2,2
37,rabbit,5,6,1,1
37,turtle,0,7,2,1
37,turtle,1,7,2,1
37,turtle,2,7,1,0
37,turtle,3,7,1,0
37,turtle,4,7,2,1
37,rabbit,5,7,3,1
37,turtle,0,8,1,1
37,turtle,1,8,3,1
37,turtle,2,8,0,0
37,turtle,3,8,1,1
37,turtle,4,8,1,1
37,rabbit,5,8,1,1
37,turtle,0,9,0,1
37,turtle,1,9,3,2
37,turtle,2,9,0,1
37,turtle,3,9,2,1
37,turtle,4,9,2,1
37,rabbit,5,9,3,1
37,turtle,0,10,0,0
37,turtle,1,10,3,1
37,turtle,2,10,0,2
37,turtle,3,10,1,1
37,turtle,4,10,3,1
37,rabbit,5,10,3,3
37,turtle,0,11,0,1
37,turtle,1,11,3,2
37,turtle,2,11,0,1
37,turtle,3,11,1,0
37,turtle,4,11,3,2
37,rabbit,5,11,3,1
37,turtle,0,12,0,2
37,turtle,1,12,3,3
37,turtle,2,12,1,1
37,turtle,3,12,0,0
37,turtle,4,12,3,1
37,rabbit,5,12,3,3
37,turtle,0,13,0,1
37,turtle,1,13,3,2
37,turtle,2,13,0,1
37,turtle,3,13,0,1
37,turtle,4,13,2,1
37,rabbit,5,13,3,1
37,turtle,0,14,0,2
37,turtle,1,14,2,2
37,turtle,2,14,0,0
37,turtle,3,14,1,1
37,turtle,4,14,3,1
37,rabbit,5,14,1,1
37,turtle,0,15,0,1
37,turtle,1,15,1,2
37,turtle,2,15,1,0
37,turtle,3,15,1,0
37,turtle,4,15,2,1
37,rabbit,5,15,3,1
37,turtle,0,16,0,0
37,turtle,1,16,2,2
37,turtle,2,16,2,0
37,turtle,3,16,1,1
37,turtle,4,16,2,2
37,rabbit,5,16,1,1
37,turtle,0,17,0,1
37,turtle,1,17,3,2
37,turtle,2,17,1,0
37,turtle,3,17,0,1
37,turtle,4,17,2,3
37,rabbit,5,17,3,1
37,turtle,0,18,0,2
37,turtle,1,18,3,3
37,turtle,2,18,2,0
37,turtle,3,18,0,2
37,turtle,4,18,1,3
37,rabbit,5,18,1,1
37,turtle,0,19,0,1
37,turtle,1,19,3,2
37,turtle,2,19,1,0
37,turtle,3,19,0,1
38,turtle,0,1,0,1
38,turtle,1,1,2,1
38,turtle,2,1,2,1
38,turtle,3,1,1,0
38,turtle,4,1,0,1
38,rabbit,5,1,3,1
38,turtle,0,2,0,2
38,turtle,1,2,1,1
38,turtle,2,2,2,2
38,turtle,3,2,2,0
38,turtle,4,2,0,2
38,rabbit,5,2,1,1
38,turtle,0,3,0,1
38,turtle,1,3,2,1
38,turtle,2,3,3,2
38,turtle,3,3,1,0
38,turtle,4,3,0,1
38,rabbit,5,3,3,1
38,turtle,0,4,0,0
38,turtle,1,4,1,1
38,turtle,2,4,2,2
38,turtle,3,4,0,0
38,turtle,4,4,0,0
38,rabbit,5,4,3,3
38,turtle,0,5,1,0
38,turtle,1,5,1,0
38,turtle,2,5,1,2
38,turtle,3,5,0,1
38,turtle,4,5,0,1
38,rabbit,5,5,1,3
38,turtle,0,6,1,1
38,turtle,1,6,1,1
38,turtle,2,6,1,3
38,turtle,3,6,1,1
38,turtle,4,6,1,1
39,turtle,0,1,2,1
39,turtle,1,1,2,1
39,turtle,2,1,1,0
39,turtle,3,1,1,0
39,turtle,4,1,0,1
39,rabbit,5,1,3,1
39,turtle,0,2,2,2
39,turtle,1,2,2,2
39,turtle,2,2,1,1
39,turtle,3,2,2,0
39,turtle,4,2,0,0
39,rabbit,5,2,3,3
39,turtle,0,3,2,1
39,turtle,1,3,2,1
39,turtle,2,3,0,1
39,turtle,3,3,1,0
39,turtle,4,3,1,0
39,rabbit,5,3,1,3
39,turtle,0,4,1,1
39,turtle,1,4,2,2
39,turtle,2,4,0,0
39,turtle,3,4,2,0
39,turtle,4,4,2,0
40,turtle,0,1,1,0
40,turtle,1,1,2,1
40,turtle,2,1,2,1
40,turtle,3,1,1,0
40,turtle,4,1,1,0
40,rabbit,5,1,3,1
40,turtle,0,2,2,0
40,turtle,1,2,1,1
40,turtle,2,2,2,2
40,turtle,3,2,0,0
40,turtle,4,2,2,0
40,rabbit,5,2,3,3
40,turtle,0,3,1,0
40,turtle,1,3,0,1
40,turtle,2,3,1,2
40,turtle,3,3,0,1
40,turtle,4,3,1,0
40,rabbit,5,3,1,3
40,turtle,0,4,2,0
40,turtle,1,4,0,0
40,turtle,2,4,2,2
40,turtle,3,4,0,0
40,turtle,4,4,0,0
41,turtle,0,1,0,1
41,turtle,1,1,2,1
41,turtle,2,1,1,0
41,turtle,3,1,2,1
41,turtle,4,1,1,0
41,rabbit,5,1,3,1
41,turtle,0,2,0,0
41,turtle,1,2,2,2
41,turtle,2,2,2,0
